date_id,date,channel,spend
20170724,2017-07-24 00:00:00,Google,929.66
20170725,2017-07-25 00:00:00,Google,838.13
20170726,2017-07-26 00:00:00,Google,978.73
20170727,2017-07-27 00:00:00,Google,1112.49
20170728,2017-07-28 00:00:00,Google,961.43
20170729,2017-07-29 00:00:00,Google,754.26
20170730,2017-07-30 00:00:00,Google,741.64
20170731,2017-07-31 00:00:00,Google,966.58
20170801,2017-08-01 00:00:00,Google,1101.3
20170802,2017-08-02 00:00:00,Google,1030.54
20170803,2017-08-03 00:00:00,Google,858.62
20170804,2017-08-04 00:00:00,Google,1045.76
20170805,2017-08-05 00:00:00,Google,665.3
20170806,2017-08-06 00:00:00,Google,646.92
20170807,2017-08-07 00:00:00,Google,923.53
20170808,2017-08-08 00:00:00,Google,903.73
20170809,2017-08-09 00:00:00,Google,935.38
20170810,2017-08-10 00:00:00,Google,814.79
20170811,2017-08-11 00:00:00,Google,880.15
20170812,2017-08-12 00:00:00,Google,651.15
20170813,2017-08-13 00:00:00,Google,617.56
20170814,2017-08-14 00:00:00,Google,803.59
20170815,2017-08-15 00:00:00,Google,969.52
20170816,2017-08-16 00:00:00,Google,916.79
20170817,2017-08-17 00:00:00,Google,930.25
20170818,2017-08-18 00:00:00,Google,809.7
20170819,2017-08-19 00:00:00,Google,765.7
20170820,2017-08-20 00:00:00,Google,765.67
20170821,2017-08-21 00:00:00,Google,865.33
20170822,2017-08-22 00:00:00,Google,921.28
20170823,2017-08-23 00:00:00,Google,825.05
20170824,2017-08-24 00:00:00,Google,1041.38
20170825,2017-08-25 00:00:00,Google,896.68
20170826,2017-08-26 00:00:00,Google,631.41
20170827,2017-08-27 00:00:00,Google,703.85
20170828,2017-08-28 00:00:00,Google,989.26
20170829,2017-08-29 00:00:00,Google,1051.57
20170830,2017-08-30 00:00:00,Google,969.21
20170831,2017-08-31 00:00:00,Google,933.35
20170901,2017-09-01 00:00:00,Google,1073.6
20170902,2017-09-02 00:00:00,Google,805.67
20170903,2017-09-03 00:00:00,Google,782.59
20170904,2017-09-04 00:00:00,Google,833.5
20170905,2017-09-05 00:00:00,Google,774.51
20170906,2017-09-06 00:00:00,Google,923.58
20170907,2017-09-07 00:00:00,Google,1072.02
20170908,2017-09-08 00:00:00,Google,853.57
20170909,2017-09-09 00:00:00,Google,652.09
20170910,2017-09-10 00:00:00,Google,710.34
20170911,2017-09-11 00:00:00,Google,1038.31
20170912,2017-09-12 00:00:00,Google,1007.83
20170913,2017-09-13 00:00:00,Google,1046.03
20170914,2017-09-14 00:00:00,Google,1004.16
20170915,2017-09-15 00:00:00,Google,904.84
20170916,2017-09-16 00:00:00,Google,729.67
20170917,2017-09-17 00:00:00,Google,773.9
20170918,2017-09-18 00:00:00,Google,978.0
20170919,2017-09-19 00:00:00,Google,848.85
20170920,2017-09-20 00:00:00,Google,930.31
20170921,2017-09-21 00:00:00,Google,964.89
20170922,2017-09-22 00:00:00,Google,993.03
20170923,2017-09-23 00:00:00,Google,640.08
20170924,2017-09-24 00:00:00,Google,812.01
20170925,2017-09-25 00:00:00,Google,816.08
20170926,2017-09-26 00:00:00,Google,1037.83
20170927,2017-09-27 00:00:00,Google,874.13
20170928,2017-09-28 00:00:00,Google,1057.11
20170929,2017-09-29 00:00:00,Google,1079.93
20170930,2017-09-30 00:00:00,Google,611.69
20171001,2017-10-01 00:00:00,Google,764.31
20171002,2017-10-02 00:00:00,Google,1008.43
20171003,2017-10-03 00:00:00,Google,1042.81
20171004,2017-10-04 00:00:00,Google,889.41
20171005,2017-10-05 00:00:00,Google,881.57
20171006,2017-10-06 00:00:00,Google,1010.35
20171007,2017-10-07 00:00:00,Google,701.59
20171008,2017-10-08 00:00:00,Google,792.13
20171009,2017-10-09 00:00:00,Google,998.02
20171010,2017-10-10 00:00:00,Google,1092.46
20171011,2017-10-11 00:00:00,Google,959.7
20171012,2017-10-12 00:00:00,Google,1010.78
20171013,2017-10-13 00:00:00,Google,962.45
20171014,2017-10-14 00:00:00,Google,623.4
20171015,2017-10-15 00:00:00,Google,654.49
20171016,2017-10-16 00:00:00,Google,860.86
20171017,2017-10-17 00:00:00,Google,855.55
20171018,2017-10-18 00:00:00,Google,1013.47
20171019,2017-10-19 00:00:00,Google,853.4
20171020,2017-10-20 00:00:00,Google,1032.02
20171021,2017-10-21 00:00:00,Google,718.83
20171022,2017-10-22 00:00:00,Google,621.87
20171023,2017-10-23 00:00:00,Google,926.02
20171024,2017-10-24 00:00:00,Google,892.38
20171025,2017-10-25 00:00:00,Google,1041.75
20171026,2017-10-26 00:00:00,Google,961.56
20171027,2017-10-27 00:00:00,Google,798.1
20171028,2017-10-28 00:00:00,Google,658.95
20171029,2017-10-29 00:00:00,Google,696.92
20171030,2017-10-30 00:00:00,Google,1058.86
20171031,2017-10-31 00:00:00,Google,979.17
20171101,2017-11-01 00:00:00,Google,896.67
20171102,2017-11-02 00:00:00,Google,967.84
20171103,2017-11-03 00:00:00,Google,1123.17
20171104,2017-11-04 00:00:00,Google,873.44
20171105,2017-11-05 00:00:00,Google,877.1
20171106,2017-11-06 00:00:00,Google,932.05
20171107,2017-11-07 00:00:00,Google,962.83
20171108,2017-11-08 00:00:00,Google,1017.46
20171109,2017-11-09 00:00:00,Google,889.44
20171110,2017-11-10 00:00:00,Google,1024.23
20171111,2017-11-11 00:00:00,Google,845.43
20171112,2017-11-12 00:00:00,Google,783.82
20171113,2017-11-13 00:00:00,Google,1031.87
20171114,2017-11-14 00:00:00,Google,1115.02
20171115,2017-11-15 00:00:00,Google,816.04
20171116,2017-11-16 00:00:00,Google,1032.24
20171117,2017-11-17 00:00:00,Google,1147.79
20171118,2017-11-18 00:00:00,Google,737.47
20171119,2017-11-19 00:00:00,Google,719.9
20171120,2017-11-20 00:00:00,Google,934.56
20171121,2017-11-21 00:00:00,Google,1113.64
20171122,2017-11-22 00:00:00,Google,1008.35
20171123,2017-11-23 00:00:00,Google,1098.92
20171124,2017-11-24 00:00:00,Google,1029.49
20171125,2017-11-25 00:00:00,Google,766.17
20171126,2017-11-26 00:00:00,Google,762.41
20171127,2017-11-27 00:00:00,Google,838.71
20171128,2017-11-28 00:00:00,Google,900.72
20171129,2017-11-29 00:00:00,Google,929.97
20171130,2017-11-30 00:00:00,Google,873.1
20171201,2017-12-01 00:00:00,Google,934.87
20171202,2017-12-02 00:00:00,Google,922.21
20171203,2017-12-03 00:00:00,Google,828.05
20171204,2017-12-04 00:00:00,Google,1205.13
20171205,2017-12-05 00:00:00,Google,975.44
20171206,2017-12-06 00:00:00,Google,1034.99
20171207,2017-12-07 00:00:00,Google,1082.22
20171208,2017-12-08 00:00:00,Google,1111.11
20171209,2017-12-09 00:00:00,Google,798.57
20171210,2017-12-10 00:00:00,Google,681.28
20171211,2017-12-11 00:00:00,Google,1120.52
20171212,2017-12-12 00:00:00,Google,866.14
20171213,2017-12-13 00:00:00,Google,958.76
20171214,2017-12-14 00:00:00,Google,1041.05
20171215,2017-12-15 00:00:00,Google,934.77
20171216,2017-12-16 00:00:00,Google,853.11
20171217,2017-12-17 00:00:00,Google,849.48
20171218,2017-12-18 00:00:00,Google,908.88
20171219,2017-12-19 00:00:00,Google,1014.63
20171220,2017-12-20 00:00:00,Google,881.27
20171221,2017-12-21 00:00:00,Google,901.8
20171222,2017-12-22 00:00:00,Google,917.19
20171223,2017-12-23 00:00:00,Google,903.91
20171224,2017-12-24 00:00:00,Google,687.1
20171225,2017-12-25 00:00:00,Google,945.63
20171226,2017-12-26 00:00:00,Google,901.51
20171227,2017-12-27 00:00:00,Google,1006.38
20171228,2017-12-28 00:00:00,Google,1152.79
20171229,2017-12-29 00:00:00,Google,1105.44
20171230,2017-12-30 00:00:00,Google,775.57
20171231,2017-12-31 00:00:00,Google,784.09
20180101,2018-01-01 00:00:00,Google,1057.26
20180102,2018-01-02 00:00:00,Google,921.13
20180103,2018-01-03 00:00:00,Google,1037.83
20180104,2018-01-04 00:00:00,Google,943.18
20180105,2018-01-05 00:00:00,Google,917.18
20180106,2018-01-06 00:00:00,Google,830.29
20180107,2018-01-07 00:00:00,Google,766.36
20180108,2018-01-08 00:00:00,Google,1182.95
20180109,2018-01-09 00:00:00,Google,1193.76
20180110,2018-01-10 00:00:00,Google,932.43
20180111,2018-01-11 00:00:00,Google,1027.12
20180112,2018-01-12 00:00:00,Google,1249.94
20180113,2018-01-13 00:00:00,Google,832.41
20180114,2018-01-14 00:00:00,Google,861.95
20180115,2018-01-15 00:00:00,Google,959.97
20180116,2018-01-16 00:00:00,Google,917.12
20180117,2018-01-17 00:00:00,Google,1109.18
20180118,2018-01-18 00:00:00,Google,1169.09
20180119,2018-01-19 00:00:00,Google,1268.34
20180120,2018-01-20 00:00:00,Google,737.51
20180121,2018-01-21 00:00:00,Google,977.74
20180122,2018-01-22 00:00:00,Google,1130.54
20180123,2018-01-23 00:00:00,Google,951.47
20180124,2018-01-24 00:00:00,Google,989.67
20180125,2018-01-25 00:00:00,Google,993.64
20180126,2018-01-26 00:00:00,Google,993.42
20180127,2018-01-27 00:00:00,Google,880.07
20180128,2018-01-28 00:00:00,Google,968.22
20180129,2018-01-29 00:00:00,Google,1083.33
20180130,2018-01-30 00:00:00,Google,958.15
20180131,2018-01-31 00:00:00,Google,1220.17
20180201,2018-02-01 00:00:00,Google,1260.72
20180202,2018-02-02 00:00:00,Google,980.57
20180203,2018-02-03 00:00:00,Google,758.87
20180204,2018-02-04 00:00:00,Google,1021.05
20180205,2018-02-05 00:00:00,Google,1233.11
20180206,2018-02-06 00:00:00,Google,937.82
20180207,2018-02-07 00:00:00,Google,1172.47
20180208,2018-02-08 00:00:00,Google,1229.58
20180209,2018-02-09 00:00:00,Google,1196.39
20180210,2018-02-10 00:00:00,Google,876.34
20180211,2018-02-11 00:00:00,Google,736.54
20180212,2018-02-12 00:00:00,Google,1136.76
20180213,2018-02-13 00:00:00,Google,1301.73
20180214,2018-02-14 00:00:00,Google,1039.54
20180215,2018-02-15 00:00:00,Google,949.0
20180216,2018-02-16 00:00:00,Google,1080.95
20180217,2018-02-17 00:00:00,Google,906.65
20180218,2018-02-18 00:00:00,Google,911.2
20180219,2018-02-19 00:00:00,Google,1305.4
20180220,2018-02-20 00:00:00,Google,932.23
20180221,2018-02-21 00:00:00,Google,1176.08
20180222,2018-02-22 00:00:00,Google,1042.55
20180223,2018-02-23 00:00:00,Google,1088.82
20180224,2018-02-24 00:00:00,Google,873.65
20180225,2018-02-25 00:00:00,Google,880.95
20180226,2018-02-26 00:00:00,Google,1201.03
20180227,2018-02-27 00:00:00,Google,1004.04
20180228,2018-02-28 00:00:00,Google,1030.19
20180301,2018-03-01 00:00:00,Google,1243.05
20180302,2018-03-02 00:00:00,Google,1290.74
20180303,2018-03-03 00:00:00,Google,843.4
20180304,2018-03-04 00:00:00,Google,916.14
20180305,2018-03-05 00:00:00,Google,1173.56
20180306,2018-03-06 00:00:00,Google,1029.85
20180307,2018-03-07 00:00:00,Google,1297.4
20180308,2018-03-08 00:00:00,Google,1012.38
20180309,2018-03-09 00:00:00,Google,1084.49
20180310,2018-03-10 00:00:00,Google,823.12
20180311,2018-03-11 00:00:00,Google,802.45
20180312,2018-03-12 00:00:00,Google,1247.84
20180313,2018-03-13 00:00:00,Google,1100.39
20180314,2018-03-14 00:00:00,Google,1167.57
20180315,2018-03-15 00:00:00,Google,1312.81
20180316,2018-03-16 00:00:00,Google,1081.09
20180317,2018-03-17 00:00:00,Google,809.55
20180318,2018-03-18 00:00:00,Google,951.27
20180319,2018-03-19 00:00:00,Google,1040.18
20180320,2018-03-20 00:00:00,Google,1050.65
20180321,2018-03-21 00:00:00,Google,1099.85
20180322,2018-03-22 00:00:00,Google,1020.0
20180323,2018-03-23 00:00:00,Google,1172.84
20180324,2018-03-24 00:00:00,Google,980.02
20180325,2018-03-25 00:00:00,Google,932.47
20180326,2018-03-26 00:00:00,Google,1209.73
20180327,2018-03-27 00:00:00,Google,1231.76
20180328,2018-03-28 00:00:00,Google,1200.73
20180329,2018-03-29 00:00:00,Google,1201.18
20180330,2018-03-30 00:00:00,Google,1071.56
20180331,2018-03-31 00:00:00,Google,945.76
20180401,2018-04-01 00:00:00,Google,818.8
20180402,2018-04-02 00:00:00,Google,1227.05
20180403,2018-04-03 00:00:00,Google,1109.9
20180404,2018-04-04 00:00:00,Google,1141.34
20180405,2018-04-05 00:00:00,Google,1054.84
20180406,2018-04-06 00:00:00,Google,1003.72
20180407,2018-04-07 00:00:00,Google,827.73
20180408,2018-04-08 00:00:00,Google,939.96
20180409,2018-04-09 00:00:00,Google,1101.97
20180410,2018-04-10 00:00:00,Google,1078.66
20180411,2018-04-11 00:00:00,Google,1178.15
20180412,2018-04-12 00:00:00,Google,1115.46
20180413,2018-04-13 00:00:00,Google,1165.35
20180414,2018-04-14 00:00:00,Google,980.58
20180415,2018-04-15 00:00:00,Google,902.49
20180416,2018-04-16 00:00:00,Google,1194.95
20180417,2018-04-17 00:00:00,Google,1258.73
20180418,2018-04-18 00:00:00,Google,1131.24
20180419,2018-04-19 00:00:00,Google,1157.62
20180420,2018-04-20 00:00:00,Google,1276.13
20180421,2018-04-21 00:00:00,Google,948.71
20180422,2018-04-22 00:00:00,Google,848.42
20180423,2018-04-23 00:00:00,Google,1297.57
20180424,2018-04-24 00:00:00,Google,1089.51
20180425,2018-04-25 00:00:00,Google,1206.57
20180426,2018-04-26 00:00:00,Google,1112.53
20180427,2018-04-27 00:00:00,Google,1184.16
20180428,2018-04-28 00:00:00,Google,868.21
20180429,2018-04-29 00:00:00,Google,829.19
20180430,2018-04-30 00:00:00,Google,1056.97
20180501,2018-05-01 00:00:00,Google,1191.21
20180502,2018-05-02 00:00:00,Google,1025.87
20180503,2018-05-03 00:00:00,Google,1220.15
20180504,2018-05-04 00:00:00,Google,1066.67
20180505,2018-05-05 00:00:00,Google,717.59
20180506,2018-05-06 00:00:00,Google,772.67
20180507,2018-05-07 00:00:00,Google,1265.39
20180508,2018-05-08 00:00:00,Google,1134.15
20180509,2018-05-09 00:00:00,Google,1170.0
20180510,2018-05-10 00:00:00,Google,903.81
20180511,2018-05-11 00:00:00,Google,1063.71
20180512,2018-05-12 00:00:00,Google,790.69
20180513,2018-05-13 00:00:00,Google,763.01
20180514,2018-05-14 00:00:00,Google,961.3
20180515,2018-05-15 00:00:00,Google,1202.75
20180516,2018-05-16 00:00:00,Google,1190.37
20180517,2018-05-17 00:00:00,Google,986.54
20180518,2018-05-18 00:00:00,Google,1072.0
20180519,2018-05-19 00:00:00,Google,782.03
20180520,2018-05-20 00:00:00,Google,737.71
20180521,2018-05-21 00:00:00,Google,1182.56
20180522,2018-05-22 00:00:00,Google,1093.95
20180523,2018-05-23 00:00:00,Google,1244.4
20180524,2018-05-24 00:00:00,Google,1037.83
20180525,2018-05-25 00:00:00,Google,911.21
20180526,2018-05-26 00:00:00,Google,981.46
20180527,2018-05-27 00:00:00,Google,814.96
20180528,2018-05-28 00:00:00,Google,1266.24
20180529,2018-05-29 00:00:00,Google,1088.53
20180530,2018-05-30 00:00:00,Google,1090.74
20180531,2018-05-31 00:00:00,Google,959.01
20180601,2018-06-01 00:00:00,Google,986.88
20180602,2018-06-02 00:00:00,Google,885.57
20180603,2018-06-03 00:00:00,Google,807.87
20180604,2018-06-04 00:00:00,Google,1100.44
20180605,2018-06-05 00:00:00,Google,1161.67
20180606,2018-06-06 00:00:00,Google,1108.82
20180607,2018-06-07 00:00:00,Google,869.05
20180608,2018-06-08 00:00:00,Google,1090.68
20180609,2018-06-09 00:00:00,Google,880.18
20180610,2018-06-10 00:00:00,Google,847.51
20180611,2018-06-11 00:00:00,Google,1017.76
20180612,2018-06-12 00:00:00,Google,1129.91
20180613,2018-06-13 00:00:00,Google,1208.2
20180614,2018-06-14 00:00:00,Google,879.51
20180615,2018-06-15 00:00:00,Google,1117.44
20180616,2018-06-16 00:00:00,Google,808.02
20180617,2018-06-17 00:00:00,Google,871.9
20180618,2018-06-18 00:00:00,Google,949.66
20180619,2018-06-19 00:00:00,Google,920.12
20180620,2018-06-20 00:00:00,Google,932.68
20180621,2018-06-21 00:00:00,Google,909.76
20180622,2018-06-22 00:00:00,Google,1149.3
20180623,2018-06-23 00:00:00,Google,948.68
20180624,2018-06-24 00:00:00,Google,835.27
20180625,2018-06-25 00:00:00,Google,1093.26
20180626,2018-06-26 00:00:00,Google,1195.86
20180627,2018-06-27 00:00:00,Google,947.95
20180628,2018-06-28 00:00:00,Google,1144.76
20180629,2018-06-29 00:00:00,Google,924.34
20180630,2018-06-30 00:00:00,Google,938.26
20180701,2018-07-01 00:00:00,Google,839.78
20180702,2018-07-02 00:00:00,Google,1100.28
20180703,2018-07-03 00:00:00,Google,1062.19
20180704,2018-07-04 00:00:00,Google,1037.17
20180705,2018-07-05 00:00:00,Google,851.17
20180706,2018-07-06 00:00:00,Google,1080.07
20180707,2018-07-07 00:00:00,Google,644.42
20180708,2018-07-08 00:00:00,Google,786.54
20180709,2018-07-09 00:00:00,Google,1044.56
20180710,2018-07-10 00:00:00,Google,942.28
20180711,2018-07-11 00:00:00,Google,941.58
20180712,2018-07-12 00:00:00,Google,900.57
20180713,2018-07-13 00:00:00,Google,934.64
20180714,2018-07-14 00:00:00,Google,900.74
20180715,2018-07-15 00:00:00,Google,816.32
20180716,2018-07-16 00:00:00,Google,1107.68
20180717,2018-07-17 00:00:00,Google,855.63
20180718,2018-07-18 00:00:00,Google,1006.26
20180719,2018-07-19 00:00:00,Google,938.03
20180720,2018-07-20 00:00:00,Google,888.25
20180721,2018-07-21 00:00:00,Google,895.96
20180722,2018-07-22 00:00:00,Google,751.75
20180723,2018-07-23 00:00:00,Google,1067.49
20180724,2018-07-24 00:00:00,Google,1138.21
20180725,2018-07-25 00:00:00,Google,932.16
20180726,2018-07-26 00:00:00,Google,963.56
20180727,2018-07-27 00:00:00,Google,1103.22
20180728,2018-07-28 00:00:00,Google,642.08
20180729,2018-07-29 00:00:00,Google,699.92
20180730,2018-07-30 00:00:00,Google,1002.64
20180731,2018-07-31 00:00:00,Google,956.55
20180801,2018-08-01 00:00:00,Google,938.44
20180802,2018-08-02 00:00:00,Google,868.83
20180803,2018-08-03 00:00:00,Google,863.51
20180804,2018-08-04 00:00:00,Google,858.67
20180805,2018-08-05 00:00:00,Google,775.28
20180806,2018-08-06 00:00:00,Google,961.1
20180807,2018-08-07 00:00:00,Google,998.59
20180808,2018-08-08 00:00:00,Google,1090.01
20180809,2018-08-09 00:00:00,Google,1024.46
20180810,2018-08-10 00:00:00,Google,932.44
20180811,2018-08-11 00:00:00,Google,722.37
20180812,2018-08-12 00:00:00,Google,822.6
20180813,2018-08-13 00:00:00,Google,996.14
20180814,2018-08-14 00:00:00,Google,840.54
20180815,2018-08-15 00:00:00,Google,883.88
20180816,2018-08-16 00:00:00,Google,1024.98
20180817,2018-08-17 00:00:00,Google,914.19
20180818,2018-08-18 00:00:00,Google,697.71
20180819,2018-08-19 00:00:00,Google,684.86
20180820,2018-08-20 00:00:00,Google,813.25
20180821,2018-08-21 00:00:00,Google,1104.53
20180822,2018-08-22 00:00:00,Google,1001.76
20180823,2018-08-23 00:00:00,Google,1062.03
20180824,2018-08-24 00:00:00,Google,890.09
20180825,2018-08-25 00:00:00,Google,721.65
20180826,2018-08-26 00:00:00,Google,790.12
20180827,2018-08-27 00:00:00,Google,991.8
20180828,2018-08-28 00:00:00,Google,915.32
20180829,2018-08-29 00:00:00,Google,813.75
20180830,2018-08-30 00:00:00,Google,885.17
20180831,2018-08-31 00:00:00,Google,867.59
20180901,2018-09-01 00:00:00,Google,698.02
20180902,2018-09-02 00:00:00,Google,806.74
20180903,2018-09-03 00:00:00,Google,872.18
20180904,2018-09-04 00:00:00,Google,784.97
20180905,2018-09-05 00:00:00,Google,1007.1
20180906,2018-09-06 00:00:00,Google,991.22
20180907,2018-09-07 00:00:00,Google,871.08
20180908,2018-09-08 00:00:00,Google,814.2
20180909,2018-09-09 00:00:00,Google,764.46
20180910,2018-09-10 00:00:00,Google,953.53
20180911,2018-09-11 00:00:00,Google,841.9
20180912,2018-09-12 00:00:00,Google,961.89
20180913,2018-09-13 00:00:00,Google,985.46
20180914,2018-09-14 00:00:00,Google,1025.0
20180915,2018-09-15 00:00:00,Google,774.4
20180916,2018-09-16 00:00:00,Google,661.1
20180917,2018-09-17 00:00:00,Google,786.22
20180918,2018-09-18 00:00:00,Google,806.42
20180919,2018-09-19 00:00:00,Google,1051.94
20180920,2018-09-20 00:00:00,Google,950.23
20180921,2018-09-21 00:00:00,Google,830.52
20180922,2018-09-22 00:00:00,Google,664.32
20180923,2018-09-23 00:00:00,Google,828.88
20180924,2018-09-24 00:00:00,Google,883.78
20180925,2018-09-25 00:00:00,Google,838.06
20180926,2018-09-26 00:00:00,Google,937.5
20180927,2018-09-27 00:00:00,Google,1061.62
20180928,2018-09-28 00:00:00,Google,865.93
20180929,2018-09-29 00:00:00,Google,841.87
20180930,2018-09-30 00:00:00,Google,692.5
20181001,2018-10-01 00:00:00,Google,1048.68
20181002,2018-10-02 00:00:00,Google,1056.49
20181003,2018-10-03 00:00:00,Google,855.28
20181004,2018-10-04 00:00:00,Google,866.55
20181005,2018-10-05 00:00:00,Google,819.83
20181006,2018-10-06 00:00:00,Google,828.23
20181007,2018-10-07 00:00:00,Google,850.14
20181008,2018-10-08 00:00:00,Google,893.73
20181009,2018-10-09 00:00:00,Google,910.71
20181010,2018-10-10 00:00:00,Google,826.26
20181011,2018-10-11 00:00:00,Google,1098.84
20181012,2018-10-12 00:00:00,Google,984.37
20181013,2018-10-13 00:00:00,Google,799.3
20181014,2018-10-14 00:00:00,Google,844.31
20181015,2018-10-15 00:00:00,Google,791.65
20181016,2018-10-16 00:00:00,Google,1094.29
20181017,2018-10-17 00:00:00,Google,978.26
20160904,2016-09-04 00:00:00,TikTok,607.43
20160905,2016-09-05 00:00:00,TikTok,730.16
20160906,2016-09-06 00:00:00,TikTok,837.28
20160907,2016-09-07 00:00:00,TikTok,684.28
20160908,2016-09-08 00:00:00,TikTok,708.54
20160909,2016-09-09 00:00:00,TikTok,822.28
20160910,2016-09-10 00:00:00,TikTok,472.74
20160911,2016-09-11 00:00:00,TikTok,627.56
20160912,2016-09-12 00:00:00,TikTok,671.93
20160913,2016-09-13 00:00:00,TikTok,622.42
20160914,2016-09-14 00:00:00,TikTok,707.47
20160915,2016-09-15 00:00:00,TikTok,769.85
20160916,2016-09-16 00:00:00,TikTok,652.3
20160917,2016-09-17 00:00:00,TikTok,628.87
20160918,2016-09-18 00:00:00,TikTok,507.68
20160919,2016-09-19 00:00:00,TikTok,711.2
20160920,2016-09-20 00:00:00,TikTok,775.63
20160921,2016-09-21 00:00:00,TikTok,668.16
20160922,2016-09-22 00:00:00,TikTok,651.98
20160923,2016-09-23 00:00:00,TikTok,826.27
20160924,2016-09-24 00:00:00,TikTok,581.75
20160925,2016-09-25 00:00:00,TikTok,641.36
20160926,2016-09-26 00:00:00,TikTok,804.0
20160927,2016-09-27 00:00:00,TikTok,750.81
20160928,2016-09-28 00:00:00,TikTok,670.93
20160929,2016-09-29 00:00:00,TikTok,718.34
20160930,2016-09-30 00:00:00,TikTok,824.31
20161001,2016-10-01 00:00:00,TikTok,557.13
20161002,2016-10-02 00:00:00,TikTok,592.54
20161003,2016-10-03 00:00:00,TikTok,625.66
20161004,2016-10-04 00:00:00,TikTok,614.59
20161005,2016-10-05 00:00:00,TikTok,800.77
20161006,2016-10-06 00:00:00,TikTok,767.96
20161007,2016-10-07 00:00:00,TikTok,685.74
20161008,2016-10-08 00:00:00,TikTok,481.74
20161009,2016-10-09 00:00:00,TikTok,647.19
20161010,2016-10-10 00:00:00,TikTok,636.87
20161011,2016-10-11 00:00:00,TikTok,819.49
20161012,2016-10-12 00:00:00,TikTok,856.32
20161013,2016-10-13 00:00:00,TikTok,701.25
20161014,2016-10-14 00:00:00,TikTok,811.86
20161015,2016-10-15 00:00:00,TikTok,492.83
20161016,2016-10-16 00:00:00,TikTok,659.12
20161017,2016-10-17 00:00:00,TikTok,856.88
20161018,2016-10-18 00:00:00,TikTok,728.86
20161019,2016-10-19 00:00:00,TikTok,829.0
20161020,2016-10-20 00:00:00,TikTok,851.64
20161021,2016-10-21 00:00:00,TikTok,834.02
20161022,2016-10-22 00:00:00,TikTok,497.08
20161023,2016-10-23 00:00:00,TikTok,496.97
20161024,2016-10-24 00:00:00,TikTok,837.03
20161025,2016-10-25 00:00:00,TikTok,795.24
20161026,2016-10-26 00:00:00,TikTok,792.12
20161027,2016-10-27 00:00:00,TikTok,820.99
20161028,2016-10-28 00:00:00,TikTok,620.63
20161029,2016-10-29 00:00:00,TikTok,563.36
20161030,2016-10-30 00:00:00,TikTok,646.31
20161031,2016-10-31 00:00:00,TikTok,717.16
20161101,2016-11-01 00:00:00,TikTok,798.98
20161102,2016-11-02 00:00:00,TikTok,893.72
20161103,2016-11-03 00:00:00,TikTok,887.98
20161104,2016-11-04 00:00:00,TikTok,856.65
20161105,2016-11-05 00:00:00,TikTok,628.8
20161106,2016-11-06 00:00:00,TikTok,618.25
20161107,2016-11-07 00:00:00,TikTok,824.73
20161108,2016-11-08 00:00:00,TikTok,756.62
20161109,2016-11-09 00:00:00,TikTok,666.72
20161110,2016-11-10 00:00:00,TikTok,814.68
20161111,2016-11-11 00:00:00,TikTok,704.91
20161112,2016-11-12 00:00:00,TikTok,559.92
20161113,2016-11-13 00:00:00,TikTok,504.34
20161114,2016-11-14 00:00:00,TikTok,751.11
20161115,2016-11-15 00:00:00,TikTok,678.99
20161116,2016-11-16 00:00:00,TikTok,852.04
20161117,2016-11-17 00:00:00,TikTok,828.94
20161118,2016-11-18 00:00:00,TikTok,839.22
20161119,2016-11-19 00:00:00,TikTok,666.64
20161120,2016-11-20 00:00:00,TikTok,530.84
20161121,2016-11-21 00:00:00,TikTok,844.68
20161122,2016-11-22 00:00:00,TikTok,653.3
20161123,2016-11-23 00:00:00,TikTok,881.27
20161124,2016-11-24 00:00:00,TikTok,864.22
20161125,2016-11-25 00:00:00,TikTok,722.82
20161126,2016-11-26 00:00:00,TikTok,689.31
20161127,2016-11-27 00:00:00,TikTok,671.31
20161128,2016-11-28 00:00:00,TikTok,756.8
20161129,2016-11-29 00:00:00,TikTok,666.6
20161130,2016-11-30 00:00:00,TikTok,870.86
20161201,2016-12-01 00:00:00,TikTok,740.13
20161202,2016-12-02 00:00:00,TikTok,908.92
20161203,2016-12-03 00:00:00,TikTok,659.62
20161204,2016-12-04 00:00:00,TikTok,609.56
20161205,2016-12-05 00:00:00,TikTok,719.58
20161206,2016-12-06 00:00:00,TikTok,816.8
20161207,2016-12-07 00:00:00,TikTok,913.13
20161208,2016-12-08 00:00:00,TikTok,724.23
20161209,2016-12-09 00:00:00,TikTok,897.9
20161210,2016-12-10 00:00:00,TikTok,573.96
20161211,2016-12-11 00:00:00,TikTok,653.21
20161212,2016-12-12 00:00:00,TikTok,935.69
20161213,2016-12-13 00:00:00,TikTok,867.73
20161214,2016-12-14 00:00:00,TikTok,780.15
20161215,2016-12-15 00:00:00,TikTok,878.21
20161216,2016-12-16 00:00:00,TikTok,669.54
20161217,2016-12-17 00:00:00,TikTok,710.59
20161218,2016-12-18 00:00:00,TikTok,667.69
20161219,2016-12-19 00:00:00,TikTok,762.49
20161220,2016-12-20 00:00:00,TikTok,694.28
20161221,2016-12-21 00:00:00,TikTok,698.71
20161222,2016-12-22 00:00:00,TikTok,748.25
20161223,2016-12-23 00:00:00,TikTok,763.43
20161224,2016-12-24 00:00:00,TikTok,552.7
20161225,2016-12-25 00:00:00,TikTok,669.1
20161226,2016-12-26 00:00:00,TikTok,700.65
20161227,2016-12-27 00:00:00,TikTok,783.25
