date_id,date,channel,spend,total_revenue,total_contribution_margin,revenue_proxy,contribution_margin_proxy,mer_proxy
20180305,2018-03-05 00:00:00,Email,152.99,45149.37000000003,23969.934070000014,1779.2677572021776,944.6185147879795,11.62996115564532
20180311,2018-03-11 00:00:00,Email,113.17,36618.35000000002,19497.908049999995,1568.5935491990683,835.2176651898995,13.860506752664737
20180315,2018-03-15 00:00:00,Email,169.03,51444.06000000001,27143.985059999988,2337.787992676593,1233.512330610391,13.830609907570214
20180316,2018-03-16 00:00:00,Email,173.11,38760.360000000044,21026.718460000015,1782.0914336556793,966.748885858019,10.294560878376057
20180318,2018-03-18 00:00:00,Email,99.15,36076.38,19254.96617999998,1185.1620297999093,632.5538981909323,11.9532226908715
20180330,2018-03-30 00:00:00,Email,145.55,26279.749999999993,14287.604849999994,1090.456938552678,592.8525896928772,7.491974844058247
20180404,2018-04-04 00:00:00,Email,152.52,43567.820000000014,23021.35971999999,1797.5928913945022,949.8531848255822,11.785948671613573
20180416,2018-04-16 00:00:00,Email,130.49,47294.98000000005,25391.043180000004,1655.8553563772289,888.971617148553,12.689519169110497
20180421,2018-04-21 00:00:00,Email,103.86,22465.890000000014,12286.80759,767.6767218303377,419.84965529748905,7.391456978917174
20180424,2018-04-24 00:00:00,Email,166.94,49860.64000000002,26494.985739999993,2512.1128620406594,1334.8884903410346,15.04799845477812
20180428,2018-04-28 00:00:00,Email,124.59,26801.96000000001,14145.49706,1093.3468437802871,577.044908814666,8.775558582392545
20180518,2018-05-18 00:00:00,Email,131.24,36429.76999999998,19162.778969999996,1312.6511456560172,690.4804441236806,10.001913636513388
20180523,2018-05-23 00:00:00,Email,153.51,20262.300000000017,10673.314299999996,853.4379821820055,449.55468132375563,5.55949437940203
20180525,2018-05-25 00:00:00,Email,160.1,18137.370000000003,9503.146770000001,863.7279589402517,452.5536813309617,5.39492791343068
20180709,2018-07-09 00:00:00,Email,113.01,23122.169999999995,12630.13677,805.533047572953,440.0102829276541,7.127980245756596
20180718,2018-07-18 00:00:00,Email,113.49,48984.15000000006,26792.256249999977,1690.9273690790155,924.8656835425993,14.899351212256724
20180805,2018-08-05 00:00:00,Email,92.5,42079.34999999999,22757.711249999993,1600.633237380487,865.6680541276855,17.304143106816074
20180807,2018-08-07 00:00:00,Email,144.7,57325.15000000004,31047.846450000012,2516.457705352702,1362.9374268311553,17.39086181999103
20180818,2018-08-18 00:00:00,Email,86.2,28698.100000000002,15462.59149999999,1093.4494156544492,589.1526491362997,12.685028023833517
20180821,2018-08-21 00:00:00,Email,125.47,30830.679999999997,16648.777580000005,1281.2079103627354,691.8610142029228,10.21126891179354
20180822,2018-08-22 00:00:00,Email,119.5,24262.619999999995,13371.474419999999,967.1283485605064,532.9981664648607,8.093124255736456
20160915,2016-09-15 00:00:00,Meta,1214.87,143.46,82.61225999999999,56.99358733543058,32.820082638277555,0.04691332186606846
20161008,2016-10-08 00:00:00,Meta,1031.0,9226.190000000002,4896.398489999998,3951.628429352433,2097.154673220724,3.832811279682282
20170105,2017-01-05 00:00:00,Meta,1355.06,707.2700000000001,488.9591700000002,281.60208917070196,194.68084860261632,0.20781521790230836
20170113,2017-01-13 00:00:00,Meta,1514.88,2780.72,1436.02582,1141.4604647180124,589.4756393467394,0.7534989337228113
20170205,2017-02-05 00:00:00,Meta,1194.82,10153.240000000003,5569.25984,4044.5871383181257,2218.5387835622573,3.3851016373329252
20170221,2017-02-21 00:00:00,Meta,1593.05,9333.460000000003,4843.84976,4210.179083984597,2184.9855193589306,2.642841771435044
20170223,2017-02-23 00:00:00,Meta,1258.2,8571.860000000002,4693.507660000001,3160.204481377408,1730.3646980365045,2.5116869189138513
20170226,2017-02-26 00:00:00,Meta,1352.96,6496.460000000001,3523.3956599999988,2714.645026885623,1472.3046868863016,2.0064488431924246
20170311,2017-03-11 00:00:00,Meta,1052.05,12473.310000000009,6572.131110000001,4571.232525220507,2408.561920616544,4.345071550991405
20170313,2017-03-13 00:00:00,Meta,1709.55,18983.78000000001,10115.746480000002,8539.2843871365,4550.265330766317,4.995048046056858
20170315,2017-03-15 00:00:00,Meta,1278.56,17215.93,9177.068629999998,6104.633599059273,3254.116478143838,4.774616442763166
20170412,2017-04-12 00:00:00,Meta,1376.32,9220.269999999999,4930.476570000002,3601.6364846554898,1925.950574251195,2.6168598034290644
20170417,2017-04-17 00:00:00,Meta,1638.38,9277.430000000002,4982.45983,3889.9638036279143,2089.1117897661406,2.374274468455373
20170423,2017-04-23 00:00:00,Meta,1320.07,11656.899999999998,6183.3345,5022.594601043168,2664.205961803221,3.8047941404949497
20170507,2017-05-07 00:00:00,Meta,1025.38,19724.420000000006,10272.405119999998,7322.787246454475,3813.6805646579023,7.141535085972492
20170516,2017-05-16 00:00:00,Meta,1275.01,24294.270000000004,12740.836169999999,9506.887890191241,4985.772410345465,7.456324177999577
20170524,2017-05-24 00:00:00,Meta,1517.46,26624.390000000007,13990.63659,11713.78984050681,6155.385221977473,7.719340108145723
20170527,2017-05-27 00:00:00,Meta,1051.82,15845.870000000006,8484.877669999996,6157.342661543864,3297.0293998039774,5.853988953950167
20170601,2017-06-01 00:00:00,Meta,1375.23,21781.380000000005,11277.684580000005,9158.18465852182,4741.807814941209,6.659384000146754
20170606,2017-06-06 00:00:00,Meta,1248.61,17309.54,9407.72264,6249.274168097939,3396.476051632923,5.004984877662312
20170611,2017-06-11 00:00:00,Meta,1059.43,16619.949999999997,8949.385249999994,6819.551820917603,3672.140799324343,6.437000859818585
20170616,2017-06-16 00:00:00,Meta,1370.7,14673.210000000008,7744.191910000001,6631.5301832917385,3499.9732435076357,4.838060978545077
20170701,2017-07-01 00:00:00,Meta,921.35,14139.000000000002,7567.715700000001,5170.7653362970605,2767.5848374362436,5.612161867148272
20170706,2017-07-06 00:00:00,Meta,1431.97,25716.309999999987,13004.597909999997,11285.276096564612,5706.902659796726,7.8809445006282335
20170711,2017-07-11 00:00:00,Meta,1093.86,23591.049999999996,12539.044649999994,8059.247006667811,4283.626971329657,7.367713424631865
20170714,2017-07-14 00:00:00,Meta,1152.95,21833.259999999995,11537.32116,8370.879304129794,4423.412853753529,7.260400975003074
20170727,2017-07-27 00:00:00,Meta,1144.03,18729.070000000003,10246.488770000007,6593.373568215108,3607.169401530934,5.7632872985980335
20170816,2017-08-16 00:00:00,Meta,1405.58,25070.70999999998,13518.79291,11326.389185528498,6107.489968063268,8.058160464383741
20170818,2017-08-18 00:00:00,Meta,1277.24,20025.870000000003,10801.64607,9056.347483907519,4884.8544511726095,7.090560492865491
20170826,2017-08-26 00:00:00,Meta,1141.54,12054.650000000007,6481.738949999999,5812.231596531468,3125.2145790760146,5.091570682176243
20170905,2017-09-05 00:00:00,Meta,1313.83,24528.95999999999,12937.311459999992,11408.836779727615,6017.3637535239795,8.683647640659458
20170919,2017-09-19 00:00:00,Meta,1084.06,23425.659999999985,12169.822860000006,9099.248972399282,4727.134610215311,8.393676523807983
20170922,2017-09-22 00:00:00,Meta,1299.86,18514.179999999993,9943.630280000001,7707.8029814205665,4139.721182268287,5.929717801471364
20171010,2017-10-10 00:00:00,Meta,1413.94,31753.459999999995,16627.624359999994,13590.802305540756,7116.791539805538,9.612007797743013
20171019,2017-10-19 00:00:00,Meta,1359.09,26909.609999999997,14339.36011,11827.213235356892,6302.38304009388,8.702303184746333
20171020,2017-10-20 00:00:00,Meta,1366.85,21471.399999999994,11530.544899999999,9142.365913529979,4909.622132613009,6.688638777868808
20171105,2017-11-05 00:00:00,Meta,925.72,20003.429999999997,11009.880630000007,7550.858847160715,4155.989975780101,8.156741614268586
20171106,2017-11-06 00:00:00,Meta,1226.4,32360.350000000002,16934.40735,12690.982629606418,6641.283840302384,10.348159352255722
20171129,2017-11-29 00:00:00,Meta,1526.62,46971.76999999998,25376.056570000004,21419.516611675157,11571.692215131,14.030679941095466
20171205,2017-12-05 00:00:00,Meta,1253.44,39560.42000000006,21404.20822,15900.483827407545,8602.974049329434,12.685476630239616
20171218,2017-12-18 00:00:00,Meta,1204.54,33813.89999999998,17983.553900000014,13310.347285002803,7078.963024897065,11.050149671246121
20180102,2018-01-02 00:00:00,Meta,1397.61,29410.509999999977,15590.692509999993,12517.944379134122,6635.839421770075,8.956679173112759
20180106,2018-01-06 00:00:00,Meta,1045.51,32581.27999999998,17244.912080000013,12669.292728780709,6705.7168786372695,12.11781114363393
20180109,2018-01-09 00:00:00,Meta,1392.27,35406.89000000001,18864.259389999992,13958.176040450893,7436.70662513281,10.025480718862644
20180112,2018-01-12 00:00:00,Meta,1561.71,36932.959999999985,19877.932559999987,14813.459049223604,7972.849724495097,9.48540961460425
20180129,2018-01-29 00:00:00,Meta,1424.61,35457.08000000001,18988.506780000014,14237.900285758582,7624.893705547409,9.994244239306605
20180206,2018-02-06 00:00:00,Meta,1294.1,39599.79999999997,21159.002000000026,16137.556345612438,8622.634129261434,12.470099950245297
20180207,2018-02-07 00:00:00,Meta,1508.6,36109.43999999998,18939.05234000001,15080.128222348323,7909.381527294977,9.996107796863532
20180301,2018-03-01 00:00:00,Meta,1514.81,45872.909999999996,24235.53361,17685.394027502058,9343.5311027711,11.674991601258283
20180303,2018-03-03 00:00:00,Meta,1090.39,31028.689999999977,16945.13528999999,12889.100515474513,7038.890523612966,11.82063345727172
20180310,2018-03-10 00:00:00,Meta,1197.84,30574.66000000001,16815.822059999995,12798.143273029713,7038.877945908589,10.684351226398947
20180324,2018-03-24 00:00:00,Meta,1199.13,27711.419999999984,14732.992919999999,11033.317859915327,5865.949630666423,9.20110234913256
20180326,2018-03-26 00:00:00,Meta,1404.95,41894.390000000014,22214.478990000007,15869.292489795154,8414.684271586702,11.295272066475786
20180327,2018-03-27 00:00:00,Meta,1334.33,40618.66,21401.023259999984,15657.891853309184,8249.777510022095,11.734647241169114
20180331,2018-03-31 00:00:00,Meta,1285.73,29053.17000000002,15132.244769999998,12188.960544569973,6348.578638830295,9.48018677682715
20180405,2018-04-05 00:00:00,Meta,1321.92,42219.17000000002,22826.536570000026,16114.09583115103,8712.369233745092,12.189917567743153
20180412,2018-04-12 00:00:00,Meta,1241.63,39945.379999999976,21240.36748,14545.241363864305,7734.217865840165,11.714634282245358
20180420,2018-04-20 00:00:00,Meta,1366.57,32666.480000000032,17431.925680000008,12621.54931976964,6735.280621256983,9.235933263403734
20180429,2018-04-29 00:00:00,Meta,1020.92,22939.28,12472.025280000002,8492.221740278199,4617.198282950263,8.318204893897857
20180507,2018-05-07 00:00:00,Meta,1429.18,61418.70000000005,32637.16670000003,24080.141791257705,12795.90095200508,16.848921613273138
20180510,2018-05-10 00:00:00,Meta,1687.44,57719.24999999999,30493.563849999995,27639.825876463612,14602.351817926,16.3797384656424
20180606,2018-06-06 00:00:00,Meta,1609.22,32176.980000000018,18105.73747999999,14152.175925811547,7963.319804516133,8.794432039007436
20180608,2018-06-08 00:00:00,Meta,1260.12,31797.200000000015,17428.2334,12486.844985726933,6844.113596193017,9.90925069495519
20180612,2018-06-12 00:00:00,Meta,1289.35,46762.42999999997,24610.248030000006,17643.398663426295,9285.4117546734,13.683948240141387
20180618,2018-06-18 00:00:00,Meta,1195.23,40737.479999999996,22345.771279999983,16175.922227855168,8872.995048950484,13.533731773679683
20180702,2018-07-02 00:00:00,Meta,1508.62,29113.41,16567.312310000005,12784.77525141031,7275.31966895233,8.474483469270135
20180724,2018-07-24 00:00:00,Meta,1526.9,48083.440000000024,25898.340639999984,20221.44432001279,10891.522179621172,13.243463435727808
20180725,2018-07-25 00:00:00,Meta,1338.97,47830.81000000001,26105.678109999993,20501.893414036072,11189.771407014734,15.311689891510692
20180815,2018-08-15 00:00:00,Meta,1166.21,52134.860000000044,27546.671560000013,20291.351867132136,10721.409924037036,17.399397936162558
20180816,2018-08-16 00:00:00,Meta,1150.67,41699.149999999994,22731.628049999992,15667.579079346939,8540.93141168767,13.616048979591836
20180820,2018-08-20 00:00:00,Meta,1419.59,39830.069999999956,21362.310070000018,19025.983502296527,10204.324495607558,13.402449652573297
20161009,2016-10-09 00:00:00,Google,715.36,3294.639999999999,1855.35404,993.0284277407934,559.2171846525658,1.3881520182017353
20170108,2017-01-08 00:00:00,Google,836.87,809.63,417.52553,265.1277041219606,136.72614055952076,0.3168087087862638
20170112,2017-01-12 00:00:00,Google,1016.93,2502.6900000000005,1142.25639,725.8246374385418,331.27468049722796,0.7137410022701088
20170123,2017-01-23 00:00:00,Google,995.61,7553.889999999999,4093.462589999999,2218.170252528381,1202.0292785539343,2.227950957230623
20170130,2017-01-30 00:00:00,Google,1093.57,11911.909999999994,6110.2759099999985,4046.228022035023,2075.5336137871723,3.7000173944375057
20170203,2017-02-03 00:00:00,Google,1129.35,11399.860000000002,5924.320159999997,3226.4563277672946,1676.7364044778915,2.8569144443859695
20170215,2017-02-15 00:00:00,Google,1033.67,8031.520000000002,4421.74482,2346.692581210498,1291.9691123348935,2.2702531574008122
20170217,2017-02-17 00:00:00,Google,1296.24,8059.200000000002,4286.3101,2850.632908739645,1516.117806745473,2.199155178624055
20170219,2017-02-19 00:00:00,Google,832.51,4477.65,2383.55355,1303.7613586762639,694.0214207956477,1.566060898579313
20170220,2017-02-20 00:00:00,Google,1221.34,9122.619999999999,4889.175220000001,3057.932228961625,1638.8676145974016,2.503751804543882
20170228,2017-02-28 00:00:00,Google,932.91,12423.25,6491.84445,3368.8070172251423,1760.3904886317262,3.611073969863269
20170302,2017-03-02 00:00:00,Google,994.75,12883.060000000007,6754.991359999998,3953.242518701321,2072.8087160823625,3.9741065782370657
20170303,2017-03-03 00:00:00,Google,961.2,13919.139999999996,7082.410239999997,3903.9860660688696,1986.4467841507073,4.061575183176102
20170305,2017-03-05 00:00:00,Google,881.87,8207.910000000002,4530.107110000003,2467.1205291573365,1361.652387801842,2.797601153409614
20170307,2017-03-07 00:00:00,Google,956.21,13483.380000000008,7136.429479999999,3925.4256515663124,2077.633600876488,4.105192009669751
20170309,2017-03-09 00:00:00,Google,1055.77,13804.610000000002,7449.976709999997,4345.69145850354,2345.2527927045594,4.116134630178486
20170317,2017-03-17 00:00:00,Google,1157.91,13611.279999999997,7291.538580000004,4492.296201597893,2406.515115899351,3.8796592149630738
20170320,2017-03-20 00:00:00,Google,1123.35,19381.570000000007,10167.477769999994,5553.049816490598,2913.1030440191726,4.943294446513195
20170324,2017-03-24 00:00:00,Google,1083.42,11620.230000000001,6038.08623,3415.0798966490984,1774.5386191415093,3.1521292727188883
20170330,2017-03-30 00:00:00,Google,996.17,11435.000000000004,5829.085999999998,3189.6340708757552,1625.9423968224628,3.2018973376790663
20170404,2017-04-04 00:00:00,Google,964.33,14152.990000000007,7399.760189999999,3780.5575059624566,1976.6295976063473,3.920398106418401
20170406,2017-04-06 00:00:00,Google,1038.13,25242.809999999983,12808.58711,6932.917357692386,3517.868094020991,6.678274741788008
20170407,2017-04-07 00:00:00,Google,1143.4,14962.240000000002,7893.396740000005,4712.3802379903045,2486.0373051223023,4.121375055090348
20170425,2017-04-25 00:00:00,Google,1071.34,17176.350000000013,9001.71085,5478.607374889474,2871.2060157968695,5.113789623172359
20170521,2017-05-21 00:00:00,Google,876.65,20368.52999999999,11042.25233,6358.207425890644,3446.9316520713223,7.252845977175206
20170531,2017-05-31 00:00:00,Google,1086.41,22613.56999999999,12171.162670000003,7171.935526197479,3860.106738922763,6.601499918260582
20170604,2017-06-04 00:00:00,Google,825.51,15898.48,8459.95268,5057.496146402932,2691.211869175617,6.126511061529154
20170610,2017-06-10 00:00:00,Google,674.9,9807.180000000002,5354.11198,2461.75289807638,1343.964389701266,3.64758171295952
20170613,2017-06-13 00:00:00,Google,1202.44,16490.47000000001,9031.014870000005,5694.985566890692,3118.861945052216,4.736191050606011
20170705,2017-07-05 00:00:00,Google,1097.41,23994.919999999987,12899.46212,8692.668204076914,4673.103482746291,7.921076173970452
20170718,2017-07-18 00:00:00,Google,984.13,32202.429999999975,16588.987529999988,10229.75681929398,5269.82927407032,10.394721042234238
20170804,2017-08-04 00:00:00,Google,1045.76,21629.609999999997,11407.275110000002,6693.728660892105,3530.216418441579,6.400826825363472
20170805,2017-08-05 00:00:00,Google,665.3,14407.830000000002,7928.219029999998,4212.401089406956,2317.964501179494,6.331581375931093
20170812,2017-08-12 00:00:00,Google,651.15,15511.900000000003,8329.9602,4032.5353964635483,2165.4896793837356,6.192943863109189
20170815,2017-08-15 00:00:00,Google,969.52,27940.659999999996,14914.921859999995,8044.756668775187,4294.347989542687,8.2976696393836
20170819,2017-08-19 00:00:00,Google,765.7,15086.02000000001,8062.443220000001,4983.504829329747,2663.341605212432,6.508429971698768
20170821,2017-08-21 00:00:00,Google,865.33,26019.72,13830.88422,8318.60828755736,4421.788862322051,9.613220722218529
20170901,2017-09-01 00:00:00,Google,1073.6,32421.93999999998,16994.89323999999,11167.102910142019,5853.558477930591,10.401548910340928
20170904,2017-09-04 00:00:00,Google,833.5,28385.22,14985.546119999997,7879.268947946849,4159.74046392247,9.453232091117995
20170906,2017-09-06 00:00:00,Google,923.58,28304.190000000006,14521.64369,8628.193772468927,4426.7493841749465,9.342118465610913
20170908,2017-09-08 00:00:00,Google,853.57,14195.960000000001,7881.535860000001,4233.823633460401,2350.600649201156,4.960136407629603
20170912,2017-09-12 00:00:00,Google,1007.83,32097.229999999956,17079.30273,10867.216259192182,5782.56990784319,10.782787036694861
20170924,2017-09-24 00:00:00,Google,812.01,15371.219999999998,8436.309619999998,5144.965890980139,2823.752782189548,6.336086859743278
20170928,2017-09-28 00:00:00,Google,1057.11,26349.099999999988,13973.048599999995,9293.895282631685,4928.595301832825,8.791795823170423
20171003,2017-10-03 00:00:00,Google,1042.81,30389.119999999977,16315.983619999992,9781.160040618406,5251.525776571631,9.37961856965162
20171004,2017-10-04 00:00:00,Google,889.41,24787.580000000013,13073.184579999994,7065.834285045819,3726.5822569244856,7.944406162563744
20171016,2017-10-16 00:00:00,Google,860.86,35110.65999999998,18578.765259999993,10521.074187076198,5567.214276368887,12.221585608665983
20171024,2017-10-24 00:00:00,Google,892.38,25711.58999999999,13495.710390000004,7217.864537238306,3788.5719797499737,8.088330685625301
20171027,2017-10-27 00:00:00,Google,798.1,23158.060000000005,11797.120160000002,6162.52085943778,3139.2957383862877,7.721489612126024
20171028,2017-10-28 00:00:00,Google,658.95,18922.479999999992,10003.92388,5643.088430485153,2983.3841603575306,8.563758146270814
20171103,2017-11-03 00:00:00,Google,1123.17,26036.079999999994,13671.899280000001,8925.273308550184,4686.782254508763,7.9465025851386555
20171114,2017-11-14 00:00:00,Google,1115.02,30932.519999999982,16337.59542,10125.407610089474,5347.925516454238,9.080920171915727
20171116,2017-11-16 00:00:00,Google,1032.24,32918.08,17493.52318,10947.275822817028,5817.666867700159,10.60535904713732
20171130,2017-11-30 00:00:00,Google,873.1,36620.659999999974,19497.823060000006,11027.96811862132,5871.586451150793,12.630819056948024
20171210,2017-12-10 00:00:00,Google,681.28,28627.580000000013,15238.693780000005,7612.389133119446,4052.136678469046,11.173657135273965
20171215,2017-12-15 00:00:00,Google,934.77,31451.62999999998,16667.250429999996,9456.15603765088,5011.127270182303,10.116024302931075
20171219,2017-12-19 00:00:00,Google,1014.63,24134.50999999999,13016.706510000004,6695.594769131071,3611.2020513227912,6.599050658004466
20180119,2018-01-19 00:00:00,Google,1268.34,35290.88999999999,18830.45629000001,11755.967806329609,6272.730382366017,9.2687826657912
20180122,2018-01-22 00:00:00,Google,1130.54,43319.14999999996,22876.429949999987,14338.969049759167,7572.272794411567,12.683292099137729
20180125,2018-01-25 00:00:00,Google,993.64,34734.24999999999,18366.286950000012,9534.09820745361,5041.306016038169,9.595123190948039
20180126,2018-01-26 00:00:00,Google,993.42,38997.67999999996,20655.73567999999,11219.476071844345,5942.572281430629,11.293789204812008
20180130,2018-01-30 00:00:00,Google,958.15,34449.26999999999,18375.881670000013,9668.3542523682,5157.280072557693,10.090647865541095
20180202,2018-02-02 00:00:00,Google,980.57,32357.300000000003,17267.5197,9301.928091129505,4963.9873092489825,9.486245847955274
20180203,2018-02-03 00:00:00,Google,758.87,27168.38999999999,14224.818989999994,8222.37488107487,4305.069028794595,10.835024287526018
20180214,2018-02-14 00:00:00,Google,1039.54,43094.27999999995,23034.006579999987,12249.156560585125,6547.2065623551,11.78324697518626
20180220,2018-02-20 00:00:00,Google,932.23,42353.01999999996,22451.333320000005,10941.506883578622,5800.092131949466,11.736917803094325
20180317,2018-03-17 00:00:00,Google,809.55,24000.210000000014,12913.664609999998,6455.690862891037,3473.5790490673326,7.974418952369881
20180401,2018-04-01 00:00:00,Google,818.8,34189.00000000001,18390.224099999992,9312.506470263403,5009.186607413023,11.37335914785467
20180403,2018-04-03 00:00:00,Google,1109.9,42093.93000000001,22182.740929999996,13816.451053089182,7281.020191811573,12.448374676177297
20180409,2018-04-09 00:00:00,Google,1101.97,55782.82000000001,29151.89442000003,15717.54244598541,8213.929269392182,14.26313097995899
20180419,2018-04-19 00:00:00,Google,1157.62,49636.87999999999,26286.578979999977,16358.809352146034,8663.258731289096,14.131415621832756
20180430,2018-04-30 00:00:00,Google,1056.97,41036.610000000015,21742.360409999994,11715.79908047064,6207.362793825784,11.084325080627302
20180511,2018-05-11 00:00:00,Google,1063.71,43250.00999999997,22701.779210000008,12842.187751990992,6740.819503141526,12.073015908462825
20180512,2018-05-12 00:00:00,Google,790.69,34712.38,18714.98658,9419.307501407058,5078.367241938652,11.912769228657321
20180522,2018-05-22 00:00:00,Google,1093.95,31761.319999999974,16387.132020000005,9264.399362736334,4779.93154702526,8.468759415637217
20180530,2018-05-30 00:00:00,Google,1090.74,22529.070000000014,11974.382770000004,6502.470921970432,3456.1158436841256,5.961522381108634
20180605,2018-06-05 00:00:00,Google,1161.67,36105.950000000004,19172.90035,11609.320775473378,6164.755403453883,9.993647744603352
20180617,2018-06-17 00:00:00,Google,871.9,20751.52000000001,11301.89112,7134.196704427616,3885.4943821996508,8.182356582667298
20180622,2018-06-22 00:00:00,Google,1149.3,28753.149999999998,15402.47864999999,9787.027224856432,5242.711768200001,8.515641890591171
20180715,2018-07-15 00:00:00,Google,816.32,34432.92999999999,18794.391930000005,10169.42453603473,5550.737344536036,12.457644717800287
20180806,2018-08-06 00:00:00,Google,961.1,63129.90000000001,34086.083599999976,18346.853969991476,9906.120526376897,19.089432910198184
20180812,2018-08-12 00:00:00,Google,822.6,36739.75000000002,19869.73905000002,11723.314397098477,6340.2499437654005,14.251537074031699
20161005,2016-10-05 00:00:00,TikTok,800.77,8084.979999999996,4391.84928,2090.740982752105,1135.7132954894546,2.610913224461587
20170120,2017-01-20 00:00:00,TikTok,971.36,4656.049999999999,2480.78975,1210.5729999999999,645.005335,1.2462660599571733
20170122,2017-01-22 00:00:00,TikTok,635.38,4141.870000000001,2251.3555699999993,993.7097331893428,540.1410335860468,1.5639613037699374
20170124,2017-01-24 00:00:00,TikTok,833.94,6794.499999999999,3621.5491,1594.2729045327928,849.7663702355027,1.9117357418193068
20170204,2017-02-04 00:00:00,TikTok,625.76,15717.210000000001,8468.168610000002,3496.7739781345,1884.0030538437422,5.588043304357102
20170213,2017-02-13 00:00:00,TikTok,801.31,12460.800000000003,6879.854999999999,2678.247946847918,1478.7138488990572,3.342336856956631
20170216,2017-02-16 00:00:00,TikTok,838.95,7138.41,3770.7351099999987,1558.7877659463709,823.4012557547746,1.8580222491761973
20170225,2017-02-25 00:00:00,TikTok,571.8,5012.31,2704.4135100000003,1051.5297084301012,567.3573960199443,1.8389816516790858
20170316,2017-03-16 00:00:00,TikTok,984.62,16569.070000000003,8982.00947,4178.2632322290665,2265.0154728077246,4.243528703691847
20170329,2017-03-29 00:00:00,TikTok,985.63,9805.420000000004,5230.0346199999985,2462.830451078578,1313.629454152007,2.498737306168215
20170403,2017-04-03 00:00:00,TikTok,740.87,10776.900000000007,5806.4297000000015,2276.5467234452667,1226.5687264844507,3.0728018727243196
20170415,2017-04-15 00:00:00,TikTok,785.65,9391.56,4876.43476,2414.8109854001455,1253.8564655962507,3.0736472798321715
20170426,2017-04-26 00:00:00,TikTok,849.82,18118.199999999997,9703.799500000001,4368.349464354615,2339.613612170612,5.140323202977824
20170429,2017-04-29 00:00:00,TikTok,757.91,13699.240000000005,7305.60514,3352.5967530530143,1787.8910123080843,4.423476076385078
20170502,2017-05-02 00:00:00,TikTok,853.68,20308.140000000003,10799.784239999999,5213.544889108083,2772.5414502717636,6.1071418905305075
20170506,2017-05-06 00:00:00,TikTok,571.13,18619.22,10100.973620000006,4210.616078510564,2284.2697993247343,7.3724302321898065
20170520,2017-05-20 00:00:00,TikTok,682.52,12364.170000000007,6629.130969999999,2807.8021841436325,1505.4215864502173,4.113875321080163
20170522,2017-05-22 00:00:00,TikTok,787.09,28906.6,15223.595699999987,6613.020140677228,3482.7321434422297,8.401860194739138
20170525,2017-05-25 00:00:00,TikTok,747.43,17431.590000000004,9072.12749,3562.3277985514346,1853.9841718185,4.7661022417503105
20170603,2017-06-03 00:00:00,TikTok,564.41,12265.440000000004,6640.10454,2830.262427748502,1532.2106989952454,5.014550464641842
20170617,2017-06-17 00:00:00,TikTok,703.37,12746.150000000001,6767.705350000002,3362.056373471836,1785.119970010313,4.779925748143703
20170625,2017-06-25 00:00:00,TikTok,714.51,20734.340000000007,11235.293040000004,5661.757077113574,3067.9298151117846,7.9239717808198264
20170626,2017-06-26 00:00:00,TikTok,936.07,15200.320000000007,7584.575719999997,4211.403471991193,2101.3839524949526,4.499026218115304
20170628,2017-06-28 00:00:00,TikTok,822.43,17080.879999999997,9071.191979999998,4483.110942524333,2380.8585990462416,5.451054731131322
20170723,2017-07-23 00:00:00,TikTok,587.16,14005.720000000005,7294.903819999998,3380.3853084176703,1760.6796151463777,5.757179147792204
20170729,2017-07-29 00:00:00,TikTok,559.85,18205.239999999994,9497.837239999997,4293.515040482589,2239.9653639279486,7.6690453522954165
20170730,2017-07-30 00:00:00,TikTok,510.48,15341.690000000004,8171.02029,3510.176911685612,1869.5285048044034,6.876228082756644
20170903,2017-09-03 00:00:00,TikTok,506.74,30887.450000000023,15991.68365,6676.89326078518,3456.8980214065414,13.176171726694518
20170920,2017-09-20 00:00:00,TikTok,693.53,26067.869999999977,13969.624169999996,6053.260658702278,3243.9081676070014,8.728188627315731
20170927,2017-09-27 00:00:00,TikTok,703.84,24083.229999999996,12782.940429999999,5964.139531263743,3165.6567804381953,8.47371495121582
20171005,2017-10-05 00:00:00,TikTok,686.91,28815.439999999988,15073.877039999983,7212.101982291853,3772.780789778243,10.499340499180175
20171009,2017-10-09 00:00:00,TikTok,722.63,33750.99999999999,17945.615899999986,7621.761739135868,4052.537958930053,10.547253420333876
20171111,2017-11-11 00:00:00,TikTok,587.33,26574.070000000007,14041.229869999996,5715.574728132304,3020.000270822963,9.731453745138683
20171117,2017-11-17 00:00:00,TikTok,736.2,34192.17000000002,18030.896570000008,7087.248204134844,3737.3889792509103,9.626797343296445
20171119,2017-11-19 00:00:00,TikTok,663.34,23312.599999999995,12519.157800000006,6542.416944764094,3513.3597335730738,9.862840993704728
20171125,2017-11-25 00:00:00,TikTok,563.66,71859.17000000001,38309.09657000004,16133.315181770024,8600.888784168748,28.622423414416534
20171203,2017-12-03 00:00:00,TikTok,531.3,34212.68999999997,18456.066290000006,7126.609790207043,3844.456039879481,13.413532449100403
20171211,2017-12-11 00:00:00,TikTok,879.21,39071.530000000006,21000.45953000002,9900.819078544626,5321.566633628846,11.261040113902965
20171227,2017-12-27 00:00:00,TikTok,819.74,21027.510000000006,11337.660210000005,4812.8402357126115,2594.9980400687436,5.871178953951999
20171228,2017-12-28 00:00:00,TikTok,726.29,17793.850000000006,9661.527050000002,3669.8419772315533,1992.6141634468165,5.052860396303892
